#    L    TT             EE             TE             PP             TP          
   952   0.131107E+04   0.395415E+02   0.434184E+02   0.335460E+06   0.735412E+02
   953   0.130165E+04   0.397694E+02   0.422856E+02   0.334893E+06   0.727155E+02
   954   0.129236E+04   0.399923E+02   0.411316E+02   0.334327E+06   0.718927E+02
   955   0.128321E+04   0.402103E+02   0.399569E+02   0.333763E+06   0.710730E+02
   956   0.127419E+04   0.404232E+02   0.387620E+02   0.333200E+06   0.702563E+02
   957   0.126532E+04   0.406311E+02   0.375475E+02   0.332639E+06   0.694428E+02
   958   0.125658E+04   0.408337E+02   0.363140E+02   0.332078E+06   0.686324E+02
   959   0.124798E+04   0.410311E+02   0.350622E+02   0.331520E+06   0.678251E+02
   960   0.123952E+04   0.412233E+02   0.337928E+02   0.330962E+06   0.670211E+02
   961   0.123121E+04   0.414101E+02   0.325062E+02   0.330406E+06   0.662204E+02
   962   0.122305E+04   0.415915E+02   0.312034E+02   0.329852E+06   0.654230E+02
   963   0.121504E+04   0.417675E+02   0.298849E+02   0.329299E+06   0.646289E+02
   964   0.120717E+04   0.419380E+02   0.285511E+02   0.328747E+06   0.638383E+02
   965   0.119946E+04   0.421029E+02   0.272027E+02   0.328196E+06   0.630510E+02
   966   0.119189E+04   0.422621E+02   0.258403E+02   0.327647E+06   0.622673E+02
   967   0.118448E+04   0.424156E+02   0.244645E+02   0.327099E+06   0.614870E+02
   968   0.117722E+04   0.425633E+02   0.230757E+02   0.326553E+06   0.607103E+02
   969   0.117011E+04   0.427051E+02   0.216746E+02   0.326008E+06   0.599372E+02
   970   0.116316E+04   0.428409E+02   0.202617E+02   0.325464E+06   0.591678E+02
   971   0.115636E+04   0.429709E+02   0.188376E+02   0.324921E+06   0.584020E+02
   972   0.114971E+04   0.430947E+02   0.174031E+02   0.324380E+06   0.576399E+02
   973   0.114322E+04   0.432125E+02   0.159586E+02   0.323840E+06   0.568816E+02
   974   0.113690E+04   0.433242E+02   0.145048E+02   0.323302E+06   0.561271E+02
   975   0.113072E+04   0.434297E+02   0.130425E+02   0.322765E+06   0.553764E+02
   976   0.112470E+04   0.435292E+02   0.115721E+02   0.322229E+06   0.546296E+02
   977   0.111884E+04   0.436223E+02   0.100944E+02   0.321694E+06   0.538867E+02
   978   0.111314E+04   0.437092E+02   0.860981E+01   0.321161E+06   0.531478E+02
   979   0.110759E+04   0.437899E+02   0.711913E+01   0.320629E+06   0.524128E+02
   980   0.110221E+04   0.438642E+02   0.562287E+01   0.320099E+06   0.516820E+02
   981   0.109698E+04   0.439324E+02   0.412163E+01   0.319569E+06   0.509552E+02
   982   0.109191E+04   0.439941E+02   0.261600E+01   0.319041E+06   0.502325E+02
   983   0.108700E+04   0.440497E+02   0.110660E+01   0.318514E+06   0.495140E+02
   984   0.108225E+04   0.440988E+02  -0.406003E+00   0.317989E+06   0.487997E+02
   985   0.107765E+04   0.441416E+02  -0.192126E+01   0.317465E+06   0.480896E+02
   986   0.107321E+04   0.441780E+02  -0.343862E+01   0.316942E+06   0.473839E+02
   987   0.106893E+04   0.442080E+02  -0.495757E+01   0.316420E+06   0.466824E+02
   988   0.106481E+04   0.442314E+02  -0.647757E+01   0.315900E+06   0.459853E+02
   989   0.106085E+04   0.442485E+02  -0.799809E+01   0.315381E+06   0.452927E+02
   990   0.105704E+04   0.442590E+02  -0.951852E+01   0.314863E+06   0.446045E+02
   991   0.105339E+04   0.442629E+02  -0.110384E+02   0.314346E+06   0.439207E+02
   992   0.104990E+04   0.442604E+02  -0.125571E+02   0.313831E+06   0.432415E+02
   993   0.104656E+04   0.442513E+02  -0.140740E+02   0.313317E+06   0.425669E+02
   994   0.104338E+04   0.442357E+02  -0.155882E+02   0.312804E+06   0.418969E+02
   995   0.104035E+04   0.442136E+02  -0.170993E+02   0.312293E+06   0.412315E+02
   996   0.103748E+04   0.441852E+02  -0.186066E+02   0.311782E+06   0.405708E+02
   997   0.103476E+04   0.441501E+02  -0.201095E+02   0.311273E+06   0.399149E+02
   998   0.103220E+04   0.441086E+02  -0.216072E+02   0.310765E+06   0.392637E+02
   999   0.102979E+04   0.440608E+02  -0.230990E+02   0.310259E+06   0.386174E+02
  1000   0.102753E+04   0.440065E+02  -0.245843E+02   0.309753E+06   0.379759E+02
  1001   0.102542E+04   0.439457E+02  -0.260623E+02   0.309249E+06   0.373393E+02
  1002   0.102346E+04   0.438785E+02  -0.275323E+02   0.308746E+06   0.367076E+02
  1003   0.102164E+04   0.438048E+02  -0.289936E+02   0.308244E+06   0.360808E+02
  1004   0.101997E+04   0.437246E+02  -0.304454E+02   0.307743E+06   0.354590E+02
  1005   0.101843E+04   0.436380E+02  -0.318872E+02   0.307244E+06   0.348421E+02
  1006   0.101704E+04   0.435451E+02  -0.333184E+02   0.306746E+06   0.342302E+02
  1007   0.101579E+04   0.434461E+02  -0.347388E+02   0.306249E+06   0.336233E+02
  1008   0.101467E+04   0.433410E+02  -0.361482E+02   0.305753E+06   0.330214E+02
  1009   0.101370E+04   0.432301E+02  -0.375460E+02   0.305259E+06   0.324246E+02
  1010   0.101286E+04   0.431135E+02  -0.389320E+02   0.304765E+06   0.318327E+02
  1011   0.101215E+04   0.429913E+02  -0.403059E+02   0.304273E+06   0.312459E+02
  1012   0.101157E+04   0.428636E+02  -0.416674E+02   0.303782E+06   0.306642E+02
  1013   0.101112E+04   0.427305E+02  -0.430160E+02   0.303292E+06   0.300875E+02
  1014   0.101081E+04   0.425919E+02  -0.443512E+02   0.302803E+06   0.295160E+02
  1015   0.101061E+04   0.424476E+02  -0.456726E+02   0.302316E+06   0.289496E+02
  1016   0.101055E+04   0.422978E+02  -0.469797E+02   0.301830E+06   0.283882E+02
  1017   0.101063E+04   0.421422E+02  -0.482722E+02   0.301344E+06   0.278321E+02
  1018   0.101082E+04   0.419808E+02  -0.495494E+02   0.300860E+06   0.272811E+02
  1019   0.101114E+04   0.418137E+02  -0.508109E+02   0.300378E+06   0.267352E+02
  1020   0.101158E+04   0.416407E+02  -0.520561E+02   0.299896E+06   0.261946E+02
  1021   0.101215E+04   0.414624E+02  -0.532841E+02   0.299415E+06   0.256591E+02
  1022   0.101283E+04   0.412787E+02  -0.544944E+02   0.298936E+06   0.251289E+02
  1023   0.101362E+04   0.410897E+02  -0.556862E+02   0.298458E+06   0.246039E+02
  1024   0.101452E+04   0.408957E+02  -0.568588E+02   0.297981E+06   0.240842E+02
  1025   0.101552E+04   0.406969E+02  -0.580114E+02   0.297505E+06   0.235697E+02
  1026   0.101664E+04   0.404933E+02  -0.591434E+02   0.297030E+06   0.230605E+02
  1027   0.101785E+04   0.402851E+02  -0.602549E+02   0.296556E+06   0.225567E+02
  1028   0.101915E+04   0.400722E+02  -0.613459E+02   0.296084E+06   0.220581E+02
  1029   0.102057E+04   0.398548E+02  -0.624164E+02   0.295612E+06   0.215648E+02
  1030   0.102208E+04   0.396329E+02  -0.634664E+02   0.295142E+06   0.210769E+02
  1031   0.102369E+04   0.394066E+02  -0.644961E+02   0.294673E+06   0.205944E+02
  1032   0.102539E+04   0.391759E+02  -0.655055E+02   0.294205E+06   0.201172E+02
  1033   0.102719E+04   0.389409E+02  -0.664947E+02   0.293738E+06   0.196454E+02
  1034   0.102909E+04   0.387017E+02  -0.674629E+02   0.293272E+06   0.191791E+02
  1035   0.103108E+04   0.384585E+02  -0.684096E+02   0.292808E+06   0.187181E+02
  1036   0.103315E+04   0.382113E+02  -0.693342E+02   0.292344E+06   0.182626E+02
  1037   0.103529E+04   0.379603E+02  -0.702359E+02   0.291881E+06   0.178125E+02
  1038   0.103753E+04   0.377057E+02  -0.711143E+02   0.291420E+06   0.173679E+02
  1039   0.103984E+04   0.374476E+02  -0.719687E+02   0.290960E+06   0.169288E+02
  1040   0.104221E+04   0.371861E+02  -0.727984E+02   0.290501E+06   0.164952E+02
  1041   0.104466E+04   0.369212E+02  -0.736033E+02   0.290043E+06   0.160671E+02
  1042   0.104718E+04   0.366529E+02  -0.743835E+02   0.289586E+06   0.156445E+02
  1043   0.104976E+04   0.363814E+02  -0.751385E+02   0.289130E+06   0.152275E+02
  1044   0.105241E+04   0.361066E+02  -0.758690E+02   0.288675E+06   0.148160E+02
  1045   0.105512E+04   0.358284E+02  -0.765742E+02   0.288221E+06   0.144101E+02
  1046   0.105789E+04   0.355471E+02  -0.772549E+02   0.287768E+06   0.140098E+02
  1047   0.106072E+04   0.352626E+02  -0.779104E+02   0.287317E+06   0.136151E+02
  1048   0.106361E+04   0.349750E+02  -0.785406E+02   0.286866E+06   0.132260E+02
  1049   0.106655E+04   0.346846E+02  -0.791448E+02   0.286417E+06   0.128426E+02
  1050   0.106954E+04   0.343917E+02  -0.797245E+02   0.285968E+06   0.124648E+02
  1051   0.107258E+04   0.340964E+02  -0.802788E+02   0.285521E+06   0.120926E+02
  1052   0.107566E+04   0.337987E+02  -0.808072E+02   0.285075E+06   0.117262E+02
  1053   0.107879E+04   0.334991E+02  -0.813096E+02   0.284629E+06   0.113653E+02
  1054   0.108196E+04   0.331978E+02  -0.817860E+02   0.284185E+06   0.110101E+02
  1055   0.108516E+04   0.328947E+02  -0.822371E+02   0.283742E+06   0.106605E+02
  1056   0.108840E+04   0.325900E+02  -0.826622E+02   0.283300E+06   0.103166E+02
  1057   0.109167E+04   0.322838E+02  -0.830606E+02   0.282859E+06   0.997817E+01
  1058   0.109497E+04   0.319762E+02  -0.834336E+02   0.282419E+06   0.964535E+01
  1059   0.109829E+04   0.316673E+02  -0.837800E+02   0.281980E+06   0.931809E+01
  1060   0.110164E+04   0.313571E+02  -0.840996E+02   0.281542E+06   0.899639E+01
  1061   0.110501E+04   0.310459E+02  -0.843939E+02   0.281105E+06   0.868022E+01
  1062   0.110841E+04   0.307336E+02  -0.846607E+02   0.280669E+06   0.836957E+01
  1063   0.111182E+04   0.304204E+02  -0.849023E+02   0.280234E+06   0.806444E+01
  1064   0.111524E+04   0.301065E+02  -0.851171E+02   0.279801E+06   0.776481E+01
  1065   0.111867E+04   0.297919E+02  -0.853051E+02   0.279368E+06   0.747066E+01
  1066   0.112212E+04   0.294767E+02  -0.854679E+02   0.278936E+06   0.718198E+01
  1067   0.112557E+04   0.291610E+02  -0.856040E+02   0.278505E+06   0.689876E+01
  1068   0.112903E+04   0.288451E+02  -0.857140E+02   0.278075E+06   0.662099E+01
  1069   0.113248E+04   0.285289E+02  -0.857981E+02   0.277647E+06   0.634865E+01
  1070   0.113594E+04   0.282126E+02  -0.858561E+02   0.277219E+06   0.608172E+01
  1071   0.113940E+04   0.278964E+02  -0.858881E+02   0.276792E+06   0.582021E+01
  1072   0.114285E+04   0.275803E+02  -0.858949E+02   0.276367E+06   0.556409E+01
  1073   0.114629E+04   0.272646E+02  -0.858757E+02   0.275942E+06   0.531335E+01
  1074   0.114973E+04   0.269493E+02  -0.858311E+02   0.275518E+06   0.506798E+01
  1075   0.115314E+04   0.266346E+02  -0.857614E+02   0.275095E+06   0.482796E+01
  1076   0.115655E+04   0.263206E+02  -0.856656E+02   0.274674E+06   0.459328E+01
  1077   0.115994E+04   0.260073E+02  -0.855453E+02   0.274253E+06   0.436394E+01
  1078   0.116331E+04   0.256949E+02  -0.854005E+02   0.273833E+06   0.413990E+01
  1079   0.116666E+04   0.253836E+02  -0.852304E+02   0.273414E+06   0.392117E+01
  1080   0.116999E+04   0.250734E+02  -0.850366E+02   0.272997E+06   0.370773E+01
  1081   0.117328E+04   0.247646E+02  -0.848175E+02   0.272580E+06   0.349956E+01
  1082   0.117655E+04   0.244571E+02  -0.845746E+02   0.272164E+06   0.329666E+01
  1083   0.117979E+04   0.241511E+02  -0.843079E+02   0.271749E+06   0.309901E+01
  1084   0.118300E+04   0.238467E+02  -0.840175E+02   0.271335E+06   0.290660E+01
  1085   0.118617E+04   0.235440E+02  -0.837040E+02   0.270922E+06   0.271940E+01
  1086   0.118931E+04   0.232431E+02  -0.833661E+02   0.270510E+06   0.253742E+01
  1087   0.119241E+04   0.229440E+02  -0.830058E+02   0.270099E+06   0.236064E+01
  1088   0.119546E+04   0.226470E+02  -0.826225E+02   0.269689E+06   0.218904E+01
  1089   0.119847E+04   0.223522E+02  -0.822161E+02   0.269280E+06   0.202262E+01
  1090   0.120143E+04   0.220595E+02  -0.817875E+02   0.268872E+06   0.186135E+01
  1091   0.120435E+04   0.217692E+02  -0.813374E+02   0.268465E+06   0.170523E+01
  1092   0.120722E+04   0.214814E+02  -0.808649E+02   0.268058E+06   0.155424E+01
  1093   0.121004E+04   0.211962E+02  -0.803716E+02   0.267653E+06   0.140837E+01
  1094   0.121280E+04   0.209136E+02  -0.798568E+02   0.267249E+06   0.126760E+01
  1095   0.121551E+04   0.206338E+02  -0.793220E+02   0.266845E+06   0.113193E+01
  1096   0.121816E+04   0.203570E+02  -0.787663E+02   0.266443E+06   0.100135E+01
  1097   0.122076E+04   0.200832E+02  -0.781906E+02   0.266041E+06   0.875823E+00
  1098   0.122330E+04   0.198124E+02  -0.775955E+02   0.265641E+06   0.755354E+00
  1099   0.122578E+04   0.195449E+02  -0.769812E+02   0.265241E+06   0.639927E+00
  1100   0.122820E+04   0.192807E+02  -0.763482E+02   0.264842E+06   0.529528E+00
  1101   0.123055E+04   0.190197E+02  -0.756960E+02   0.264445E+06   0.424141E+00
  1102   0.123283E+04   0.187622E+02  -0.750259E+02   0.264048E+06   0.323731E+00
  1103   0.123505E+04   0.185083E+02  -0.743372E+02   0.263652E+06   0.228263E+00
  1104   0.123720E+04   0.182581E+02  -0.736314E+02   0.263257E+06   0.137699E+00
  1105   0.123928E+04   0.180114E+02  -0.729084E+02   0.262862E+06   0.520025E-01
  1106   0.124129E+04   0.177686E+02  -0.721686E+02   0.262469E+06  -0.288631E-01
  1107   0.124322E+04   0.175296E+02  -0.714125E+02   0.262077E+06  -0.104935E+00
  1108   0.124508E+04   0.172946E+02  -0.706405E+02   0.261685E+06  -0.176250E+00
  1109   0.124687E+04   0.170636E+02  -0.698530E+02   0.261295E+06  -0.242845E+00
  1110   0.124858E+04   0.168368E+02  -0.690504E+02   0.260905E+06  -0.304756E+00
  1111   0.125021E+04   0.166141E+02  -0.682331E+02   0.260516E+06  -0.362021E+00
  1112   0.125176E+04   0.163956E+02  -0.674015E+02   0.260129E+06  -0.414677E+00
  1113   0.125324E+04   0.161815E+02  -0.665563E+02   0.259742E+06  -0.462760E+00
  1114   0.125464E+04   0.159719E+02  -0.656976E+02   0.259356E+06  -0.506308E+00
  1115   0.125595E+04   0.157667E+02  -0.648260E+02   0.258971E+06  -0.545356E+00
  1116   0.125718E+04   0.155660E+02  -0.639419E+02   0.258586E+06  -0.579943E+00
  1117   0.125833E+04   0.153699E+02  -0.630458E+02   0.258203E+06  -0.610104E+00
  1118   0.125940E+04   0.151784E+02  -0.621380E+02   0.257820E+06  -0.635878E+00
  1119   0.126038E+04   0.149917E+02  -0.612191E+02   0.257439E+06  -0.657300E+00
  1120   0.126127E+04   0.148097E+02  -0.602894E+02   0.257058E+06  -0.674407E+00
  1121   0.126208E+04   0.146326E+02  -0.593494E+02   0.256678E+06  -0.687237E+00
  1122   0.126280E+04   0.144604E+02  -0.583996E+02   0.256299E+06  -0.695826E+00
  1123   0.126343E+04   0.142930E+02  -0.574403E+02   0.255921E+06  -0.700212E+00
  1124   0.126398E+04   0.141307E+02  -0.564721E+02   0.255544E+06  -0.700430E+00
  1125   0.126443E+04   0.139733E+02  -0.554952E+02   0.255167E+06  -0.696518E+00
  1126   0.126479E+04   0.138210E+02  -0.545105E+02   0.254792E+06  -0.688513E+00
  1127   0.126506E+04   0.136738E+02  -0.535182E+02   0.254417E+06  -0.676452E+00
  1128   0.126525E+04   0.135319E+02  -0.525191E+02   0.254044E+06  -0.660371E+00
  1129   0.126534E+04   0.133951E+02  -0.515134E+02   0.253671E+06  -0.640307E+00
  1130   0.126534E+04   0.132635E+02  -0.505017E+02   0.253298E+06  -0.616298E+00
  1131   0.126526E+04   0.131372E+02  -0.494846E+02   0.252927E+06  -0.588380E+00
  1132   0.126508E+04   0.130163E+02  -0.484625E+02   0.252557E+06  -0.556590E+00
  1133   0.126481E+04   0.129007E+02  -0.474359E+02   0.252187E+06  -0.520965E+00
  1134   0.126444E+04   0.127904E+02  -0.464051E+02   0.251819E+06  -0.481541E+00
  1135   0.126399E+04   0.126855E+02  -0.453708E+02   0.251451E+06  -0.438356E+00
  1136   0.126345E+04   0.125861E+02  -0.443331E+02   0.251084E+06  -0.391447E+00
  1137   0.126281E+04   0.124920E+02  -0.432928E+02   0.250718E+06  -0.340850E+00
  1138   0.126208E+04   0.124034E+02  -0.422502E+02   0.250352E+06  -0.286602E+00
  1139   0.126126E+04   0.123202E+02  -0.412057E+02   0.249988E+06  -0.228740E+00
  1140   0.126034E+04   0.122424E+02  -0.401599E+02   0.249624E+06  -0.167302E+00
  1141   0.125934E+04   0.121702E+02  -0.391133E+02   0.249261E+06  -0.102323E+00
  1142   0.125824E+04   0.121034E+02  -0.380663E+02   0.248899E+06  -0.338409E-01
  1143   0.125705E+04   0.120421E+02  -0.370194E+02   0.248538E+06   0.381076E-01
  1144   0.125576E+04   0.119863E+02  -0.359731E+02   0.248178E+06   0.113486E+00
  1145   0.125439E+04   0.119360E+02  -0.349278E+02   0.247818E+06   0.192256E+00
  1146   0.125292E+04   0.118912E+02  -0.338841E+02   0.247459E+06   0.274383E+00
  1147   0.125137E+04   0.118519E+02  -0.328424E+02   0.247101E+06   0.359828E+00
  1148   0.124972E+04   0.118180E+02  -0.318030E+02   0.246744E+06   0.448556E+00
  1149   0.124798E+04   0.117897E+02  -0.307665E+02   0.246388E+06   0.540528E+00
  1150   0.124615E+04   0.117667E+02  -0.297332E+02   0.246033E+06   0.635709E+00
  1151   0.124424E+04   0.117492E+02  -0.287037E+02   0.245678E+06   0.734062E+00
  1152   0.124223E+04   0.117372E+02  -0.276785E+02   0.245324E+06   0.835552E+00
  1153   0.124015E+04   0.117306E+02  -0.266578E+02   0.244971E+06   0.940147E+00
  1154   0.123796E+04   0.117294E+02  -0.256422E+02   0.244619E+06   0.104781E+01
  1155   0.123570E+04   0.117335E+02  -0.246321E+02   0.244267E+06   0.115851E+01
  1156   0.123334E+04   0.117430E+02  -0.236280E+02   0.243916E+06   0.127222E+01
  1157   0.123090E+04   0.117577E+02  -0.226302E+02   0.243566E+06   0.138889E+01
  1158   0.122839E+04   0.117779E+02  -0.216394E+02   0.243217E+06   0.150850E+01
  1159   0.122579E+04   0.118032E+02  -0.206558E+02   0.242869E+06   0.163101E+01
  1160   0.122311E+04   0.118338E+02  -0.196798E+02   0.242521E+06   0.175639E+01
  1161   0.122034E+04   0.118696E+02  -0.187120E+02   0.242175E+06   0.188460E+01
  1162   0.121751E+04   0.119105E+02  -0.177526E+02   0.241829E+06   0.201561E+01
  1163   0.121459E+04   0.119566E+02  -0.168020E+02   0.241483E+06   0.214939E+01
  1164   0.121159E+04   0.120078E+02  -0.158607E+02   0.241139E+06   0.228590E+01
  1165   0.120853E+04   0.120639E+02  -0.149290E+02   0.240795E+06   0.242511E+01
  1166   0.120538E+04   0.121251E+02  -0.140073E+02   0.240452E+06   0.256699E+01
  1167   0.120215E+04   0.121912E+02  -0.130959E+02   0.240110E+06   0.271150E+01
  1168   0.119885E+04   0.122622E+02  -0.121953E+02   0.239769E+06   0.285860E+01
  1169   0.119549E+04   0.123382E+02  -0.113058E+02   0.239428E+06   0.300827E+01
  1170   0.119205E+04   0.124188E+02  -0.104277E+02   0.239088E+06   0.316047E+01
  1171   0.118855E+04   0.125042E+02  -0.956154E+01   0.238749E+06   0.331517E+01
  1172   0.118497E+04   0.125943E+02  -0.870746E+01   0.238411E+06   0.347233E+01
  1173   0.118133E+04   0.126890E+02  -0.786593E+01   0.238074E+06   0.363192E+01
  1174   0.117763E+04   0.127883E+02  -0.703729E+01   0.237737E+06   0.379391E+01
  1175   0.117385E+04   0.128922E+02  -0.622180E+01   0.237401E+06   0.395826E+01
  1176   0.117002E+04   0.130004E+02  -0.541980E+01   0.237065E+06   0.412493E+01
  1177   0.116613E+04   0.131130E+02  -0.463156E+01   0.236731E+06   0.429390E+01
  1178   0.116217E+04   0.132300E+02  -0.385743E+01   0.236397E+06   0.446514E+01
  1179   0.115816E+04   0.133512E+02  -0.309769E+01   0.236064E+06   0.463859E+01
  1180   0.115409E+04   0.134766E+02  -0.235266E+01   0.235732E+06   0.481425E+01
